SECTION_ID,SECTION_NUMBER,SECTION_TITLE,SOURCE_ATOM_ID,REQUIREMENT_ID,ATOMIC_REQUIREMENT,A_CLASSIFICATIONS,A_EXPECTED_OWNER,CONTROLLER_OWNERSHIP_LAYER,REUSABLE_MECHANIC_OR_DOMAIN_OWNER,W03_DISPOSITION,WORK_ADMISSION,ADMITTED_TASK_ID,RATIONALE
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A019,CEP-REQ-W03-63-019,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify error states.",CONFORMANCE_TEST;STATE_OWNERSHIP,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_FAMILY_BUILD,,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A020,CEP-REQ-W03-63-020,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify degraded states.",CONFORMANCE_TEST;STATE_OWNERSHIP,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_FAMILY_BUILD,,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A021,CEP-REQ-W03-63-021,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify data/state ownership.",CONFORMANCE_TEST;STATE_OWNERSHIP,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_FAMILY_BUILD,,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A022,CEP-REQ-W03-63-022,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify runtime interactions.",CONFORMANCE_TEST,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_HIGH_VALUE,,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A023,CEP-REQ-W03-63-023,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify relationship to Visualize engine.",CONFORMANCE_TEST,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,PRESENT_NEEDS_BETTER_TEST,FND-RSM-P1-004;FND-RSM-P1-009,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A024,CEP-REQ-W03-63-024,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify relationship to other W03 surfaces.",CONFORMANCE_TEST,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,PRESENT_NEEDS_BETTER_TEST,FND-RSM-P1-004;FND-RSM-P1-009,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A025,CEP-REQ-W03-63-025,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify saved workspace behavior.",CONFORMANCE_TEST,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_FAMILY_BUILD,,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A026,CEP-REQ-W03-63-026,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify production mapping.",CONFORMANCE_TEST,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_FAMILY_BUILD,,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A027,CEP-REQ-W03-63-027,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify concrete end-to-end use cases.",CONFORMANCE_TEST,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_FAMILY_BUILD,,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A028,CEP-REQ-W03-63-028,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify interaction edge cases.",CONFORMANCE_TEST,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,PRESENT_NEEDS_BETTER_TEST,FND-RSM-P1-004;FND-RSM-P1-009,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A029,CEP-REQ-W03-63-029,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify visual-density rules.",CONFORMANCE_TEST;PREFERENCE,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_FAMILY_BUILD,,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-63,63,EXPECTED DESIGN OUTPUT PER SURFACE,W03-PROP-63-A030,CEP-REQ-W03-63-030,"For each of Enterprise, Scenarios, Labs, Runs and Results, specify ""what this surface must NEVER become""..",CONFORMANCE_TEST,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / PerSurfaceDesignCompletenessContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_FAMILY_BUILD,,"This atom is primarily a per-surface design-output contract for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A000,CEP-REQ-W03-64-000,"W03-wide mechanics must be assigned to shared Foundation/family owners instead of surface-local duplicates, with domain adapters for W03 semantics.",GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / SharedMechanicOwnershipContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_W03_SURFACE_BUILD,,This atom instructs future architecture/Writers to assign shared mechanics to canonical owners. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A001,CEP-REQ-W03-64-001,Define/reuse one shared W03-wide system owner for W03_WORKBENCH_SHELL.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,GLOBAL_FOUNDATION,WorkspaceFoundationHost / WorkspaceFoundation,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,W03_WORKBENCH_SHELL is a global workbench host concern. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A002,CEP-REQ-W03-64-002,Define/reuse one shared W03-wide system owner for SPATIAL_ENGINE_ADAPTER.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,SPATIAL_FAMILY,SpatialView / SpatialModel / Spatial domain adapter boundary,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,SPATIAL_ENGINE_ADAPTER belongs to the Spatial family. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A003,CEP-REQ-W03-64-003,Define/reuse one shared W03-wide system owner for OPERATIONAL_SURFACE_MANAGER.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,OPERATIONAL_FAMILY,OperationalSurfaceManager / OperationalView,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,OPERATIONAL_SURFACE_MANAGER belongs to the Operational family. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A004,CEP-REQ-W03-64-004,Define/reuse one shared W03-wide system owner for TERMINAL_SESSION_MANAGER.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,OPERATIONAL_FAMILY,OperationalSessionModel / RuntimeAdapter,EXTRACT_REUSABLE_MECHANIC,DEFER_HIGH_VALUE,,TERMINAL_SESSION_MANAGER owns stable Operational sessions. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A005,CEP-REQ-W03-64-005,Define/reuse one shared W03-wide system owner for SESSION_SHELF.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,OPERATIONAL_FAMILY,future SessionShelf over OperationalSessionModel,EXTRACT_REUSABLE_MECHANIC,DEFER_HIGH_VALUE,,SESSION_SHELF is an Operational session projection/controller concern. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A006,CEP-REQ-W03-64-006,Define/reuse one shared W03-wide system owner for COMMAND_REGISTRY.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL;SEMANTIC_COMMAND,WriterScaffoldGenerator,GLOBAL_FOUNDATION,SemanticCommandRegistry,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,COMMAND_REGISTRY is global semantic command infrastructure. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A007,CEP-REQ-W03-64-007,Define/reuse one shared W03-wide system owner for KEYMAP_MANAGER.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,GLOBAL_FOUNDATION,KeymapManager contract + SemanticCommandRegistry,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,KEYMAP_MANAGER is global input-to-semantic-command routing. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A008,CEP-REQ-W03-64-008,Define/reuse one shared W03-wide system owner for LAYOUT_MANAGER.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL;PREFERENCE,WriterScaffoldGenerator,GLOBAL_FOUNDATION,PaneLayoutController + future LayoutProfileManager,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,LAYOUT_MANAGER is global workspace layout ownership. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A009,CEP-REQ-W03-64-009,Define/reuse one shared W03-wide system owner for PREFERENCE_MANAGER.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL;PREFERENCE,WriterScaffoldGenerator,GLOBAL_FOUNDATION,ScopedPreferences,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,PREFERENCE_MANAGER is global scoped preference ownership. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A010,CEP-REQ-W03-64-010,Define/reuse one shared W03-wide system owner for CONTEXT_INSPECTOR.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,GLOBAL_FOUNDATION,ContextDescriptorProvider + ContextInspectorPresentation,EXTRACT_REUSABLE_MECHANIC,DO_NOW_P1,FND-RSM-P1-005,CONTEXT_INSPECTOR is global presentation with family/domain descriptors. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A011,CEP-REQ-W03-64-011,Define/reuse one shared W03-wide system owner for RUN_MODE_CONTROLLER.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,DOMAIN_ADAPTER,RunDomainAdapter / RunModeController,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,RUN_MODE_CONTROLLER is canonical Run-domain lifecycle/mode ownership. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A012,CEP-REQ-W03-64-012,Define/reuse one shared W03-wide system owner for REPLAY_CONTEXT_MANAGER.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,REVIEW_AUDIT_FAMILY,future ReplayContextManager,EXTRACT_REUSABLE_MECHANIC,DEFER_TO_FAMILY_BUILD,,REPLAY_CONTEXT_MANAGER belongs to Review/Audit historical-context ownership. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A013,CEP-REQ-W03-64-013,Define/reuse one shared W03-wide system owner for ACCESSIBILITY_NAVIGATION_MODEL.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,GLOBAL_FOUNDATION,AccessibilityNavigationModel + FocusAndDismissal,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,ACCESSIBILITY_NAVIGATION_MODEL is global accessibility/navigation infrastructure. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A014,CEP-REQ-W03-64-014,Define/reuse one shared W03-wide system owner for RTL_BIDI_TECHNICAL_TEXT_MODEL.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,GLOBAL_FOUNDATION,BidiLocalizationPreferences,PRESERVE_AND_IMPROVE,PRESENT_NEEDS_BETTER_TEST,FND-RSM-P1-009,RTL_BIDI_TECHNICAL_TEXT_MODEL is global localization/Bidi ownership. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A015,CEP-REQ-W03-64-015,Define/reuse one shared W03-wide system owner for DEVICE_RUNTIME_ADAPTER.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,OPERATIONAL_FAMILY,RuntimeAdapter,EXTRACT_REUSABLE_MECHANIC,DEFER_HIGH_VALUE,,DEVICE_RUNTIME_ADAPTER is an Operational runtime-provider/domain adapter seam. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A016,CEP-REQ-W03-64-016,Define/reuse one shared W03-wide system owner for NOTIFICATION_SYSTEM.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,GLOBAL_FOUNDATION,StatusFeedback + EventTelemetry routing contract,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,NOTIFICATION_SYSTEM/feedback routing is global status/feedback infrastructure. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-64,64,SHARED SYSTEM OUTPUTS,W03-PROP-64-A017,CEP-REQ-W03-64-017,Define/reuse one shared W03-wide system owner for SEARCH / QUICK_NAVIGATION.,GLOBAL_FOUNDATION;FAMILY_ENGINE_OPERATIONAL;FAMILY_ENGINE_SPATIAL;FAMILY_ENGINE_ANALYTICAL,WriterScaffoldGenerator,GLOBAL_FOUNDATION,SearchQuickNavigation contract + domain search providers,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,SEARCH / QUICK_NAVIGATION is global navigation infrastructure with domain providers. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-65,65,DETAIL LEVEL,W03-PROP-65-A000,CEP-REQ-W03-65-000,"High-value interactions require transition-level specification: initiation, targets/preview, keyboard equivalent, state survival, focus, reverse action, persistence, responsive behavior and accessibility announcement.",CONFORMANCE_TEST;INTERACTION_GRAMMAR,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / InteractionTransitionSpecificationContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DO_NOW_P1,FND-RSM-P1-005,"This atom is primarily a transition-level interaction specification for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-65,65,DETAIL LEVEL,W03-PROP-65-A001,CEP-REQ-W03-65-001,Specify must support the following set where semantically applicable: how docking begins;; available drop targets;; visual preview;; keyboard equivalent;; what happens to size;; whether session survives;; focus destination;; how undock works;; how layout persistence behaves;; how narrow viewport changes behavior;; screen-reader announcement..,CONFORMANCE_TEST;INTERACTION_GRAMMAR;ACCESSIBILITY;RESPONSIVE;PREFERENCE,ConformanceHarness,FUTURE_WRITER_INPUT,WriterGovernance / InteractionTransitionSpecificationContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DO_NOW_P0,FND-RSM-P0-003,"This atom is primarily a transition-level interaction specification for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-65,65,DETAIL LEVEL,W03-PROP-65-A002,CEP-REQ-W03-65-002,Every interaction spec must include a negative stale/fake/duplicate side-effect assertion in addition to the positive transition.,CONFORMANCE_TEST;INTERACTION_GRAMMAR,ConformanceHarness,FUTURE_WRITER_INPUT,WriterGovernance / InteractionTransitionSpecificationContract,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_W03_SURFACE_BUILD,,"This atom is primarily a transition-level interaction specification for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-66,66,FREEDOM TO IMPROVE THIS SPEC,W03-PROP-66-A000,CEP-REQ-W03-66-000,"The W03 proposal is a need source, not an immutable mechanic list: preserve the underlying need, adopt demonstrably stronger models, avoid simplification for implementation ease and avoid complexity without workflow benefit.",CONFORMANCE_TEST;DESIGN_GUIDANCE_ONLY,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / NeedPreservationAndAbstractionAdmissionPolicy,PRESERVE_AS_FUTURE_WRITER_INPUT,PRESENT_NEEDS_BETTER_TEST,,"This atom is primarily a need-preservation/improvement policy for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-66,66,FREEDOM TO IMPROVE THIS SPEC,W03-PROP-66-A001,CEP-REQ-W03-66-001,If a described mechanic has a demonstrably stronger professional alternative must support the following set where semantically applicable: identify the issue;; preserve the underlying user need;; propose the better model;; explain why..,CONFORMANCE_TEST;DESIGN_GUIDANCE_ONLY,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / NeedPreservationAndAbstractionAdmissionPolicy,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_SURFACE_BUILD,,"This atom is primarily a need-preservation/improvement policy for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-66,66,FREEDOM TO IMPROVE THIS SPEC,W03-PROP-66-A002,CEP-REQ-W03-66-002,New complexity is admitted only when it preserves a real professional need or creates reusable architectural value.,CONFORMANCE_TEST;DESIGN_GUIDANCE_ONLY,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / NeedPreservationAndAbstractionAdmissionPolicy,PRESERVE_AS_FUTURE_WRITER_INPUT,DEFER_TO_SURFACE_BUILD,,"This atom is primarily a need-preservation/improvement policy for a future Writer; the referenced family/domain remains secondary applicability, not the primary reusable owner. Work admission and atom identity preserved; no implementation expansion."
W03-PROP-67,67,FINAL NORTH STAR,W03-PROP-67-A000,CEP-REQ-W03-67-000,"W03 north-star acceptance is a coherent customizable build→operate→observe→replay/compare workstation with real causal simulation, multi-tool sessions, preserved context, accessibility and correct Bidi.",DESIGN_GUIDANCE_ONLY;CONFORMANCE_TEST,ConformanceHarness,FUTURE_WRITER_INPUT,WriterGovernance / W03 NorthStarAcceptanceContract,PRESERVE_AS_FUTURE_WRITER_INPUT,PRESENT_NEEDS_BETTER_TEST,FND-RSM-P1-009,The north-star sentence is a future design/acceptance constraint spanning all families. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-67,67,FINAL NORTH STAR,W03-PROP-67-A001,CEP-REQ-W03-67-001,Throughout all of this: the workspace remains theirs,DESIGN_GUIDANCE_ONLY;CONFORMANCE_TEST,ConformanceHarness,GLOBAL_FOUNDATION,ScopedPreferences + WorkspaceFoundation,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,User-owned/customizable workspace behavior is global workspace/preferences ownership. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-67,67,FINAL NORTH STAR,W03-PROP-67-A002,CEP-REQ-W03-67-002,Throughout all of this: panes can be moved,DESIGN_GUIDANCE_ONLY;CONFORMANCE_TEST,ConformanceHarness,GLOBAL_FOUNDATION,PaneLayoutController + WorkspaceFoundation,EXTRACT_REUSABLE_MECHANIC,DO_NOW_P1,FND-RSM-P1-005,Movable panes are global workspace layout mechanics. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-67,67,FINAL NORTH STAR,W03-PROP-67-A003,CEP-REQ-W03-67-003,Throughout all of this: terminals can float/dock/tab/split,DESIGN_GUIDANCE_ONLY;CONFORMANCE_TEST,ConformanceHarness,OPERATIONAL_FAMILY,OperationalSurfaceManager + SessionPresentation,EXTRACT_REUSABLE_MECHANIC,DEFER_TO_FAMILY_BUILD,,Floating/docking/tab/split terminal behavior is Operational presentation ownership. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-67,67,FINAL NORTH STAR,W03-PROP-67-A004,CEP-REQ-W03-67-004,Throughout all of this: layouts can be saved,DESIGN_GUIDANCE_ONLY;CONFORMANCE_TEST;PREFERENCE,ConformanceHarness,GLOBAL_FOUNDATION,future LayoutProfileManager,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,Saved layouts belong to the global layout-profile owner. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-67,67,FINAL NORTH STAR,W03-PROP-67-A005,CEP-REQ-W03-67-005,Throughout all of this: keyboard-only operation is possible,DESIGN_GUIDANCE_ONLY;CONFORMANCE_TEST;ACCESSIBILITY,ConformanceHarness,GLOBAL_FOUNDATION,AccessibilityNavigationModel + SemanticCommand/Keymap contract,EXTRACT_REUSABLE_MECHANIC,DO_NOW_P1,FND-RSM-P1-007,Keyboard-only operation is a global accessibility/navigation requirement. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-67,67,FINAL NORTH STAR,W03-PROP-67-A006,CEP-REQ-W03-67-006,Throughout all of this: screen reader users have a semantic non-spatial route,DESIGN_GUIDANCE_ONLY;CONFORMANCE_TEST;ACCESSIBILITY,ConformanceHarness,GLOBAL_FOUNDATION,AccessibilityNavigationModel + domain semantic projections,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,Screen-reader semantic non-spatial routes are global accessibility contracts with domain projections. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-67,67,FINAL NORTH STAR,W03-PROP-67-A007,CEP-REQ-W03-67-007,Throughout all of this: Arabic chrome and technical English remain readable,DESIGN_GUIDANCE_ONLY;CONFORMANCE_TEST,ConformanceHarness,GLOBAL_FOUNDATION,BidiLocalizationPreferences,EXTRACT_DOMAIN_VALUE,DEFER_TO_W03_SURFACE_BUILD,,Arabic chrome plus technical English readability is global Bidi/localization ownership. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-67,67,FINAL NORTH STAR,W03-PROP-67-A008,CEP-REQ-W03-67-008,Throughout all of this: the experience feels like one coherent professional application.,DESIGN_GUIDANCE_ONLY;CONFORMANCE_TEST,ConformanceHarness,GLOBAL_FOUNDATION,WorkspaceFoundation + CrossSurfaceContinuityContract,DEFER_TO_W03_SURFACE_BUILD,DEFER_TO_SURFACE_BUILD,,One coherent professional application is a global workbench/continuity property. Work admission and atom identity preserved; no implementation expansion.
W03-PROP-68,68,FINAL REQUIRED DELIVERABLE,W03-PROP-68-A000,CEP-REQ-W03-68-000,"The future W03 design artifact must be decision-complete enough for Blueprint and implementation Writers, including architecture, five surfaces, continuity, Operational/Terminal/session systems, spatial/runtime/commands/input/a11y/Bidi/responsive/customization/state/failure/performance/use-cases/mapping/anti-patterns/open decisions/end-state.",CONFORMANCE_TEST;DESIGN_GUIDANCE_ONLY,WriterScaffoldGenerator,FUTURE_WRITER_INPUT,WriterGovernance / W03 Design-Completeness Contract,PRESERVE_AS_FUTURE_WRITER_INPUT,PRESENT_NEEDS_BETTER_TEST,FND-RSM-P1-009,"This atom specifies required content of a future W03 design/implementation Writer deliverable; subject matter remains a secondary consumer, not primary ownership. Work admission and atom identity preserved; no implementation expansion."
