source_name,sha256,bytes,catalog_classification,canonical_authority_class,normative_use,descriptive_use,currentness,acceptance_status,direct_read_requirement,value_preservation_or_reuse,supersession_status,hard_prohibition,content_structure,mission_rule,current_owner_accepted_target,review_scope,foundation_intake_status,foundation_implementation_authority,foundation_intake_note
CEP_W03_UNIFIED_EXECUTABLE_BLUEPRINT_SYSTEM_v3.3_CUMULATIVE_COMPLETION_CANDIDATE.zip,8cd794c99a3e9cd1b6283a2b3cd2f2f2a7161e1921901d8e7162097392690c05,11095809,HISTORICAL_OR_CANDIDATE_IMPLEMENTATION_ARCHIVE,HISTORICAL_OR_IMPLEMENTATION_CANDIDATE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,ONLY_FOR_CURRENT_CODE_OR_VALUE_RECOVERY,MINE_WORKING_IMPLEMENTATION_VALUE_ONLY,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"ZIP members=196; types={'.md': 14, '.csv': 20, '.json': 74, '.patch': 5, '.js': 15, '.css': 2, '.png': 44, '.py': 3, '.jpg': 14, '.html': 5}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,HISTORICAL_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_UNIFIED_EXECUTABLE_BLUEPRINT_SYSTEM_v3.4_OWNER_DIRECT_REVIEW_CORRECTED_CANDIDATE.zip,23b66696a9cc72cb343c74e70f380ccb248e1fbc378d8ce7839ba74111a3d716,14356658,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,WRITER_CANDIDATE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,WHEN_MATERIAL_DETAIL_IS_USED,MINE_IMPLEMENTED_MECHANICS_AND_EVIDENCE_ONLY,NONE_KNOWN,NEVER_TREAT_LATEST_W03_BLUEPRINT_AS_FINAL_AUTHORITY,"ZIP members=254; types={'.md': 16, '.csv': 25, '.json': 102, '.patch': 5, '.js': 16, '.css': 3, '.png': 65, '.py': 3, '.jpg': 14, '.html': 5}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_WORLD_CLASS_PROPOSAL_SECTION_RECONCILIATION_SEED_v1.0.json,5112230f73d6c8874b85c87b5b03599d791df524c4ceecf9b58600b99cfa4bae,44854,W03_CONTROLLER_REVIEW_OR_CONTROL,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,W03_SCOPED,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_FINAL_W03_DESIGN_ACCEPTANCE,YES,ENFORCE_FINDINGS_BUT_DO_NOT_CALL_BLUEPRINT_ACCEPTED,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"JSON keys: document, source_sha256, sections",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,EXACT_LOOKUP_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_WORLD_CLASS_PROPOSAL_ZERO_LOSS_RECONCILIATION_MANDATE_v1.0.md,6ae193ec60356a4ec55637ee861f5d9ab7c4efca7d106fd4b02ac0315debd5f1,2805,W03_CONTROLLER_REVIEW_OR_CONTROL,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,W03_SCOPED,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_FINAL_W03_DESIGN_ACCEPTANCE,YES,ENFORCE_FINDINGS_BUT_DO_NOT_CALL_BLUEPRINT_ACCEPTED,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,CEP W03 WORLD-CLASS PROPOSAL ZERO-LOSS RECONCILIATION MANDATE v1.0 | Why this gate exists | Mandatory gate before W03 Design Adjudication | High-risk families requiring mechanic-level rows | Closure rule,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,EXACT_LOOKUP_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.2_COLAB_EXACT_ROUTE_BROWSER_SCREENSHOT_GATE_CELL.py,157011a65b992339aa4154e8ecf216a74ea0cfec823a6de3b05d9cedfe66b9af,7402,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.2_CONTROLLER_CYCLE_RESULT.md,45eb63fee09ef98dd272b8548694072a9f39c11ad658b4480a215c56bfbe39a9,3548,W03_CONTROLLER_REVIEW_OR_CONTROL,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,W03_SCOPED,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_FINAL_W03_DESIGN_ACCEPTANCE,YES,ENFORCE_FINDINGS_BUT_DO_NOT_CALL_BLUEPRINT_ACCEPTED,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,CEP W03 Successor Controller — Cycle Result v3.2 | 1. Controlling inputs | 2. Reconciliation completed | 3. Cumulative bounded correction | 4. Evidence | Browser evidence boundary | 5. Still open | 6. Controller disposition,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,EXACT_LOOKUP_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.2_RECONCILED_BOUNDED_CORRECTION_DELIVERY_RECEIPT.json,044d7cf33b51cdbdf3b265da4f04658e265633a5e07cfaca0ae74fe6f0de912e,568,W03_CONTROLLER_REVIEW_OR_CONTROL,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,W03_SCOPED,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_FINAL_W03_DESIGN_ACCEPTANCE,YES,ENFORCE_FINDINGS_BUT_DO_NOT_CALL_BLUEPRINT_ACCEPTED,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"JSON keys: file, bytes, sha256, classification, logic_regression, D001_D026_regression, static, browser_harness, exact_route_browser, formal_screenshots, remote_mutation",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,EXACT_LOOKUP_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.2_VISUAL_ONLY_SCREENSHOTS.zip,ac5b448f0587f5b46599a5a62da9a851ae76e943ca411e18b81d9a259d4450a1,3120629,SUPPORTING_CONTROL_OR_EVIDENCE,SUPPORTING_CONTROL_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,WHEN_MATERIAL_DETAIL_IS_USED,MINE_VALUE_WITH_DISPOSITION,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"ZIP members=19; types={'.png': 15, '.json': 1, '.jpg': 3}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.3.1_CONTROLLER_BOUNDED_CANDIDATE_VISUAL_EVIDENCE.zip,c27310faddb0496e714c8491526a7ce13a55ccfc198f588ae6171ac8bb43193f,3876099,SUPPORTING_CONTROL_OR_EVIDENCE,SUPPORTING_CONTROL_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,WHEN_MATERIAL_DETAIL_IS_USED,MINE_VALUE_WITH_DISPOSITION,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"ZIP members=24; types={'.json': 1, '.md': 1, '.png': 22}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.3.1_CONTROLLER_BOUNDED_CORRECTION_DELIVERY_RECEIPT.json,657d40483c996588ccccb2832829612ca0255cf2e2723aafe7bed50fd35f8780,2646,W03_CONTROLLER_REVIEW_OR_CONTROL,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,W03_SCOPED,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_FINAL_W03_DESIGN_ACCEPTANCE,YES,ENFORCE_FINDINGS_BUT_DO_NOT_CALL_BLUEPRINT_ACCEPTED,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"JSON keys: project, workspace, role, classification, controlling_packet, sole_baseline, closed_writer_findings, successor, visual_evidence, assurance, exact_route, mutation, hard_stop, next_required_gate",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,EXACT_LOOKUP_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.3_WRITER_A_DELIVERY_RECEIPT.json,ea46ebc64167a2a6e7e67f3455c4d665e58e6a4a3be7e84186de2d47e6db8a7e,2508,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,"JSON keys: project, role, classification, source_baseline, accepted_library_donor, candidate_archive, visual_evidence_archive, writer_assurance, exact_route_browser, hard_gate, remote_mutation, self_acceptance",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.3_WRITER_VISUAL_ONLY_SCREENSHOT_EVIDENCE.zip,a371a6b81442d97e747444bdb8fd1ec05b4fdbe5cedf2c8093bf104f085fab45,3986665,SUPPORTING_CONTROL_OR_EVIDENCE,SUPPORTING_CONTROL_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,WHEN_MATERIAL_DETAIL_IS_USED,MINE_VALUE_WITH_DISPOSITION,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"ZIP members=29; types={'.md': 1, '.png': 22, '.json': 6}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_ALL_FIVE_SURFACE_SHARED_MECHANICS_PARITY_MATRIX.csv,010a54babc703e7c258ce0671490c11099bc39d0813d2ef6f6628a000697ff95,2409,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,"CSV: mechanic, evidence, shared_owner, enterprise, scenarios, labs, runs, results, writer_result, independent_acceptance",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_DONOR_INHERITANCE_BEHAVIORAL_MATRIX.csv,66ea7270db5e885ff2d56ee4860721cd7afe52c6070546424c7da533060db6ea,3280,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,"CSV: row_id, donor_mechanic, direct_donor_symbol_or_rule, w03_shared_owner, surface_scope, material_inheritance, writer_evidence, writer_disposition",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_EXACT_ROUTE_STATUS.json,8635db766216909632d89e6c77b7995d809c75af65ef248af9127c8c87b63cbb,10269,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,"JSON keys: classification, candidate, total, blocked, loaded, proof, rows",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_INTERACTION_ACCEPTANCE_MATRIX_COMPLETED.csv,e5d1b26ffc0dcf63208a2f586b9ed64a2f26150bac9746303c5bf906c321aeb5,17314,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,"CSV: test_id, surface, mechanic, precondition, action, expected_transition, negative_assertion, required_evidence, status, writer_evidence_status, actual_evidence, command_or_state_owner, independent_acceptance",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_MANIFEST_SHA256.csv,abbfbe1085de005656b1777d2ee1a648fc00b9c668557cceb2f57c27d8d4c38c,36432,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,"CSV: relative_path, bytes, sha256",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_ODR_CORRECTION_REGISTER_UPDATED.csv,9e32ef9d6e35f4e770b5b5d3606664e209b2557a89f31e89039bb069d014abad,24967,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,"CSV: finding_id, severity, surface_scope, family, requirement_class, current_failure, controlling_basis, required_correction, acceptance_gate, status, baseline, baseline_sha256, writer_disposition, evidence_ids, evidence_files",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_OWNER_DIRECT_REVIEW_CORRECTION_DELIVERY_RECEIPT.json,24c47d75ae1f3952c88f1041be6f45e8388c56bc13aa6ecb38eaa226999ad40b,1738,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,"JSON keys: generated_at, classification, baseline, candidate, evidence_bundle, writer_test_summary, hard_stop, next_gate",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_OWNER_DIRECT_REVIEW_VISUAL_AND_INTERACTION_EVIDENCE.zip,eddef57ae83d53ff8f8c63885edc65a6fc21bfbdc75a22b9d3728ff56eee4fbc,3242514,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,"ZIP members=37; types={'.json': 16, '.png': 21}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_SOURCE_IDENTITY.json,459d3c2930eeb9f9346465d7aaeceb8e6a3f405bdee5b08f401abfe783497f1a,846,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,"JSON keys: generated_at, candidate, classification, baseline_zip, baseline_sha256, source_tree_identity_sha256, payload_file_count, hard_stop",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_TEST_RECEIPT.json,1b95735651b669698eb78a34d73ec31e0d8ee31c3a8c003996effabd188ff999,2167,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,"JSON keys: generated_at, classification, candidate_html, interaction_matrix, all_five_extra_parity, all_five_toolbar_parity, original_logic, D001_D026, static_syntax, screenshots, exact_route, hard_boundaries",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_v3.4_WRITER_CANDIDATE_STATUS.md,2907786ed4d983d97d813fc0c42051c721e6cd2b065c8f5bc886d1d21301aa56,1345,W03_WRITER_CANDIDATE_EVIDENCE_NOT_ACCEPTED,W03_WRITER_CANDIDATE_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_CONTROLLER_OR_OWNER_ACCEPTED,YES_IF_MINING_IMPLEMENTED_MECHANIC,MINE_VALUE_ONLY,NONE_KNOWN,NEVER_USE_CANDIDATE_AS_WHOLE_BLUEPRINT_AUTHORITY,CEP W03 v3.4 — Writer-A Owner Direct Review Correction Status | Hard stop,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,VALUE_DOMAIN_REQUIREMENT_EVIDENCE_DONOR_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_WRITER_A_W03_CUMULATIVE_COMPLETION_LAUNCH_PROMPT_v1.0.md,252f172ea309a488eca7b02eafb1f78238955edfcd0c709f0cadbd60502c221a,11459,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_WRITER_A_W03_CUMULATIVE_COMPLETION_LAUNCH_PROMPT_v1.1_TRACEABILITY_GATED.md,687262d103c0682784daff2ddce3a168e3cf4a952aee2313b30ff3c516e41b1d,5110,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP WRITER A — W03 CUMULATIVE COMPLETION — TRACEABILITY-GATED v1.1 | 0. CURRENT CONTROL DISCOVERY | 1. Baseline | 2. Mission | 3. Hard interaction contract | 4. Required completion families | 5. Assurance before adjudication | 6. HARD STOP — NO W03 PRODUCTION CONVERSION | 7. Deliverables | 8. Classification,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_WRITER_A_W03_v3.3.1_OWNER_DIRECT_REVIEW_CORRECTION_PACKET_v1.0.md,8bb549cbf10612451b4d46f5ea5493a76c51fb12f65db6e1a6d5e44f282dbdf1,5997,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP WRITER A — W03 v3.3.1 OWNER DIRECT REVIEW CORRECTION PACKET v1.0 | 0. Hard baseline | 1. Read-first control set | 2. Mission | 3. Non-negotiable corrections | Theme | View / Context semantics | Relation/branch authoring | Guidance | Operational Surface / Shell | New spatial shortcut | 4. Assurance hardening — interaction-first,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
