atom_id,ontology_id,kind,owner,requirement,source_ref,disposition,physical_authority,implementation
ATOM-OP-results.step,,EXECUTION_ATOM,W03ResultsDomain,Gap cannot be silently bridged with reconstructed event,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/results.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-results.compare,,EXECUTION_ATOM,W03ResultsDomain,Changing latest result alias leaves selected pair unchanged,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/results.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-results.annotate,,EXECUTION_ATOM,W03ResultsDomain,AAR edit changes analysis digest only; result/event digest identical,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/results.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-results.handoff,,EXECUTION_ATOM,W03ResultsDomain,W04 Evidence row count unchanged until explicit intake/admission,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/results.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-results.verifyDeterminism,,EXECUTION_ATOM,W03ResultsDomain,Original historical replay remains read-only; new run ID distinct,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/results.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-evidence.inspect,,EXECUTION_ATOM,W04EvidenceDomain,Source-superseded Evidence retains prior effective Decision visibly,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/evidence.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-evidence.import,,EXECUTION_ATOM,W04EvidenceDomain,"Import creates candidate, never auto-accepted Evidence","{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/evidence.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-evidence.amend,,EXECUTION_ATOM,W04EvidenceDomain,Evidence N unchanged until admission creates N+1,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/evidence.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-evidence.admit,,EXECUTION_ATOM,W04EvidenceDomain,Two concurrent admissions cannot create duplicate Evidence revision; no Review Decision created,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/evidence.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-evidence.sourceChoice,,EXECUTION_ATOM,W04EvidenceDomain,Withdraw does not delete history or mutate prior Decision,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/evidence.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-reviews.review,,EXECUTION_ATOM,W04ReviewDomain,Personal owner identity never implies invented institutional authority,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/reviews.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-reviews.finding,,EXECUTION_ATOM,W04ReviewDomain,Adding Finding creates no effective Decision,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/reviews.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-reviews.compare,,EXECUTION_ATOM,W04ReviewDomain,Compare route does not silently replace review EvidenceRef,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/reviews.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-reviews.supersede,,EXECUTION_ATOM,W04ReviewDomain,Concurrent Decisions cause one conflict; open re-review never clears effective pointer,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/reviews.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-mastery.inspect,,EXECUTION_ATOM,W04MasteryDomain,MASTERED + REVALIDATION_REQUIRED renders without coercion,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/mastery.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-mastery.explain,,EXECUTION_ATOM,W04MasteryDomain,"Missing one Evidence shows exact missing ref, not recomputed score","{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/mastery.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-mastery.reevaluate,,EXECUTION_ATOM,W04MasteryDomain,Predecessor reevaluate affordance becomes inspect/request route; zero local Mastery writes,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/mastery.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-portfolio.curate,,EXECUTION_ATOM,W04PortfolioDomain,Removing membership preserves canonical source digest and row count,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/portfolio.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-portfolio.filter,,EXECUTION_ATOM,W04PortfolioDomain,No filter creates taxonomy or modifies member source,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/portfolio.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-portfolio.export,,EXECUTION_ATOM,W04PortfolioDomain,Exported stale/unavailable members retain status and provenance,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/portfolio.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-portfolio.group,,EXECUTION_ATOM,W04PortfolioDomain,Unknown example label never becomes canonical group ID,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/portfolio.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-health.refresh,,EXECUTION_ATOM,W05HealthDomain,Zero queue + expired heartbeat yields EMPTY queue and EXPIRED worker,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/health.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-health.inspect,,EXECUTION_ATOM,W05HealthDomain,Unavailable source includes observedAt only if actually observed,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/health.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-health.diagnose,,EXECUTION_ATOM,W05HealthDomain,Refresh never increments diagnostic history; diagnose does,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/health.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-processing.inspect,,EXECUTION_ATOM,W05ProcessingDomain,Two retries display three distinct attempts,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/processing.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-processing.retry,,EXECUTION_ATOM,W05ProcessingDomain,Repeated retry key yields one attempt; failed attempt immutable,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/processing.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-processing.requestCancel,,EXECUTION_ATOM,W05ProcessingDomain,No ACK means no cancelled_at claim,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/processing.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-processing.validationHandoff,,EXECUTION_ATOM,W05ProcessingDomain,Consumer outage retains pending outbox and never says technically valid,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/processing.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-validation.validate,,EXECUTION_ATOM,W05ValidationDomain,Result for artifact A cannot satisfy changed artifact B,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/validation.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-validation.inspect,,EXECUTION_ATOM,W05ValidationDomain,TECHNICALLY_VALID leaves acceptance field absent,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/validation.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-validation.findings,,EXECUTION_ATOM,W05ValidationDomain,Inspect technical finding creates no W04 Finding,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/validation.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-audit.search,,EXECUTION_ATOM,W05AuditDomain,Search does not mutate audit event count/hash,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/audit.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-audit.verify,,EXECUTION_ATOM,W05AuditDomain,Tampered observed event returns first_invalid_sequence; verified bytes scope explicit,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/audit.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-audit.annotate,,EXECUTION_ATOM,W05AuditDomain,Original record_hash unchanged after note edit,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/audit.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-manual_ai.draft,,EXECUTION_ATOM,W05AIBDomain,Editing request emits zero external provider network requests,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/manual_ai.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-manual_ai.export,,EXECUTION_ATOM,W05AIBDomain,Export contains provenance/digest and no secret fields,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/manual_ai.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-manual_ai.import,,EXECUTION_ATOM,W05AIBDomain,Mismatched source blocks draft creation without deleting proposal,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/manual_ai.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-manual_ai.review,,EXECUTION_ATOM,W05AIBDomain,"ACCEPT returns draft ID, leaves published revision unchanged","{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/manual_ai.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-backup.plan,,EXECUTION_ATOM,W05BackupDomain,Plan performs zero database restore writes,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/backup.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-backup.preview,,EXECUTION_ATOM,W05BackupDomain,Schema A package versus schema B checkout remains explicit conflict,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/backup.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-backup.stage,,EXECUTION_ATOM,W05BackupDomain,Missing schema artifact never triggers TRUNCATE/INSERT,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/backup.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-backup.drill,,EXECUTION_ATOM,W05BackupDomain,Missing/extra schema input stops before application table writes,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/backup.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-backup.activationRequest,,EXECUTION_ATOM,W05BackupDomain,Verified drill cannot create production restore side effect,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/backup.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-releases.inspect,,EXECUTION_ATOM,W05ReleaseDomain,CI pass does not change authorization or deployment,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/releases.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-releases.compare,,EXECUTION_ATOM,W05ReleaseDomain,Latest alias mutation cannot change comparison pair,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/releases.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-releases.plan,,EXECUTION_ATOM,W05ReleaseDomain,Technical plan creates no authorization/deployment,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/releases.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-releases.requestAuthorization,,EXECUTION_ATOM,W05ReleaseDomain,Request receipt leaves deployment=NOT_DEPLOYED,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/releases.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-configuration.edit,,EXECUTION_ATOM,W05ConfigurationDomain,Edit proposal causes zero operational config writes,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/configuration.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-configuration.diff,,EXECUTION_ATOM,W05ConfigurationDomain,Secret marker never replaced by plaintext in diff,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/configuration.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-configuration.validate,,EXECUTION_ATOM,W05ConfigurationDomain,Validation success does not apply config or authorize restart,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/configuration.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-configuration.reset,,EXECUTION_ATOM,W05ConfigurationDomain,Reset preserves live config digest,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/configuration.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-configuration.requestApply,,EXECUTION_ATOM,W05ConfigurationDomain,UI Settings cannot dispatch this family or manufacture authority,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/configuration.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.GlobalShellCore.navigate,,EXECUTION_ATOM,GlobalShellDomain,No domain store or sixth primary destination.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.WorkspaceRegionCore.activateRegion,,EXECUTION_ATOM,WorkspaceShellCore,Region contents remain Surface-owned.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.PaneResponsiveCore.resizePane,,EXECUTION_ATOM,WorkspacePresentationCore,"Pane state is presentation, not domain state.","{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.ContextInspectorCore.inspect,,EXECUTION_ATOM,WorkspacePresentationCore,Context payload remains domain-adapted.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.BottomDeepWorkCore.toggle,,EXECUTION_ATOM,WorkspacePresentationCore,BOTTOM content/semantics remain Surface-owned.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.PresentationStateCore.restoreLayout,,EXECUTION_ATOM,WorkspacePresentationCore,Must not become canonical domain persistence.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.GlobalPreferenceCore.set,,EXECUTION_ATOM,GlobalPreferenceDomain,Global owner does not mean globally forced value.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.PreferenceScopeResolver.resolve,,EXECUTION_ATOM,GlobalPreferenceDomain,Applicability must be explicit per setting.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.GlobalSettingsIA.discover,,EXECUTION_ATOM,GlobalPreferenceDomain,"Surface settings are filtered entry routes, not new stores.","{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.PreferencePersistenceCore.persist,,EXECUTION_ATOM,GlobalPreferenceDomain,Domain config remains outside preference state.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.PreferenceExportImportResetModel.importReset,,EXECUTION_ATOM,GlobalPreferenceDomain,Secrets/domain configuration excluded unless separately governed.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.LocaleLanguagePresentationCore.setLocale,,EXECUTION_ATOM,GlobalPreferenceDomain,Does not rewrite canonical content language metadata.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.DirectionAlignmentResolutionCore.setDirection,,EXECUTION_ATOM,GlobalPreferenceDomain,No single RTL/LTR mega-flag.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.TypographyAndScriptProfileCore.setProfile,,EXECUTION_ATOM,GlobalPreferenceDomain,Must not hard-code Arabic-only typography.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.TechnicalTokenBidiIsolationCore.renderToken,,EXECUTION_ATOM,AccessibilityPresentationCore,Token isolation policy can vary by tool/content.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shared.SemanticCommandCore.discover,,EXECUTION_ATOM,InteractionCore,Payloads MUST be typed per command family.,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O04/shared_mechanical_protocols.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
